id,sex,dob,juv_fel_count,juv_misd_count,juv_other_count,compas_screening_date,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_charge_degree,is_recid,num_r_cases,max_degree,min_degree,avg_degree,med_degree,charges_recid,charges_no_recid,charges_total,charge_latest,decile_recid,decile_violence,decile_fail_to_appear,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,km_cl,db_cl,complete_cl,average_cl,ward_cl
11196,1,0.43389,0,0,0,0.93236,10,-3e-05,0.93233,0.93301,0.9323,0.85,0,0,0.85,0.0,0.25853,0.0,3,31,34,0.94785,5,3,3,1,0,0,0,0,0,1,0,2,2,2
11197,1,0.67558,0,0,0,0.94233,3,-3e-05,0.9423,0.94268,0.9423,0.85,1,1,0.9,0.0,0.4625,0.6,1,11,12,0.95296,2,3,3,1,0,0,0,0,0,1,0,2,2,2
11198,0,0.69492,0,0,0,0.94861,0,-3e-05,0.94858,0.94861,0.94858,0.9,0,0,1.0,0.9,0.93333,0.9,0,3,3,0.94858,2,2,1,0,0,0,1,0,0,1,0,2,2,2
11199,1,0.41886,0,0,0,0.94389,6,0.0,0.94389,0.94405,0.94386,0.85,1,2,0.85,0.0,0.53333,0.55,2,10,12,0.94443,1,1,6,1,0,0,0,0,0,1,0,2,2,2
11200,1,0.60297,0,0,0,0.94667,3,-3e-05,0.94665,0.94667,0.94665,0.6,0,0,0.85,0.55,0.60625,0.575,0,8,8,0.94665,1,1,1,0,0,0,0,0,1,1,0,2,2,2
11201,0,0.58321,0,0,0,0.93094,2,-3e-05,0.93091,0.93094,0.93091,0.85,0,0,0.6,0.0,0.38333,0.55,0,3,3,0.91498,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11202,1,0.67894,0,1,0,0.93842,2,-3e-05,0.93839,0.93842,0.93839,0.85,1,1,0.9,0.0,0.42143,0.4,6,15,21,0.95574,4,2,6,1,0,0,0,0,0,1,0,2,2,2
11203,1,0.37239,0,0,0,0.942,3,0.0,0.942,0.94203,0.942,0.85,1,1,0.9,0.0,0.34318,0.45,9,13,22,0.95604,2,2,8,0,0,1,0,0,0,1,0,2,2,2
11204,1,0.57513,0,0,0,0.9488,14,-0.00096,0.94785,0.94878,0.94782,0.6,0,0,0.85,0.0,0.41667,0.55,0,36,36,0.94782,5,4,5,0,0,0,1,0,0,1,0,2,2,2
11205,1,0.73721,0,0,0,0.93085,2,0.0,0.93085,0.93085,0.93083,0.6,1,1,0.6,0.0,0.20455,0.0,8,3,11,0.96194,8,7,1,1,0,0,0,0,0,1,0,2,2,2
11206,1,0.74273,0,0,0,0.94033,1,-3e-05,0.94031,0.94039,0.94031,0.9,1,1,0.9,0.6,0.7,0.6,1,2,3,0.94954,6,6,1,0,0,0,1,0,0,1,0,2,2,2
11207,1,0.09898,0,0,0,0.9305,4,0.0053,0.9358,0.93594,0.93047,0.55,1,1,0.85,0.55,0.60714,0.55,3,4,7,0.9358,1,1,3,1,0,0,0,0,0,1,0,2,2,2
11208,0,0.67192,0,0,0,0.94588,2,-3e-05,0.94585,0.94746,0.94585,0.6,0,0,0.9,0.0,0.17083,0.0,0,12,12,0.94585,3,3,1,1,0,0,0,0,0,1,0,2,2,2
11209,1,0.68591,0,0,0,0.93233,8,-3e-05,0.9323,0.93233,0.9323,0.85,0,0,0.85,0.0,0.2125,0.0,8,28,36,0.94889,7,7,3,0,0,0,1,0,0,1,0,2,2,2
11210,1,0.71082,0,0,0,0.94957,8,-3e-05,0.94954,0.94957,0.94954,0.9,1,2,1.0,0.0,0.40139,0.55,6,30,36,0.95178,7,6,3,0,0,1,0,0,0,1,0,2,2,2
11211,1,0.74525,0,0,0,0.94553,0,0.0,0.94553,0.94555,0.9455,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.9455,5,7,5,1,0,0,0,0,0,1,0,2,2,2
11212,1,0.72678,0,0,0,0.93976,2,-3e-05,0.93973,0.93976,0.93353,0.85,1,1,0.85,0.0,0.455,0.55,5,5,10,0.94869,6,5,1,1,0,0,0,0,0,1,0,2,2,2
11213,1,0.66236,0,0,0,0.93342,1,0.0,0.93342,0.93342,0.91998,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.89788,4,3,8,1,0,0,0,0,0,1,0,2,2,2
11214,1,0.35523,0,0,0,0.9355,26,-0.00186,0.93364,0.93542,0.93364,0.6,0,0,0.9,0.0,0.644,0.6,0,50,50,0.93364,7,8,10,1,0,0,0,0,0,1,0,2,2,2
11215,1,0.45388,0,0,0,0.94216,16,-3e-05,0.94214,0.94247,0.94214,0.6,1,1,0.9,0.0,0.59545,0.6,1,32,33,0.95774,3,2,4,1,0,0,0,0,0,1,0,2,2,2
11216,1,0.56147,0,0,0,0.93626,1,0.0,0.93626,0.93626,0.89277,0.4,0,0,0.55,0.0,0.11875,0.0,0,8,8,0.89277,3,1,2,1,0,0,0,0,0,1,0,2,2,2
11217,1,0.65116,1,0,0,0.93763,27,0.0,0.93763,0.93763,0.93763,0.85,1,2,0.85,0.0,0.42105,0.55,10,66,76,0.95263,9,9,8,1,0,0,0,0,0,1,-1,2,2,2
11218,1,0.70588,0,0,0,0.93405,0,-3e-05,0.93402,0.9367,0.93402,0.85,0,0,0.85,0.85,0.85,0.85,0,2,2,0.93402,3,4,1,0,0,0,0,0,1,1,0,2,2,2
11219,0,0.66367,0,0,0,0.94891,1,-0.00142,0.94749,0.94891,0.94746,0.85,0,0,0.85,0.6,0.7875,0.85,0,4,4,0.9432,10,3,10,1,0,0,0,0,0,1,0,2,2,2
11220,1,0.52101,0,0,0,0.94864,1,-3e-05,0.94861,0.94864,0.94861,0.55,0,0,0.6,0.0,0.14375,0.0,0,8,8,0.94861,1,1,2,0,0,0,0,0,1,1,0,2,2,2
11221,0,0.54185,0,0,0,0.93156,0,0.0,0.93156,0.93156,0.93156,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.93156,6,3,4,1,0,0,0,0,0,1,0,2,2,2
11222,0,0.58253,0,0,0,0.93323,0,0.0,0.93323,0.93329,0.93323,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93323,4,3,6,0,0,1,0,0,0,1,0,2,2,2
11223,1,0.35589,0,0,0,0.93495,13,-0.00123,0.93372,0.93493,0.93443,0.6,0,0,1.0,0.0,0.58938,0.725,1,31,32,0.93635,9,4,10,1,0,0,0,0,0,1,0,2,2,2
11224,1,0.54543,0,0,0,0.94063,1,-3e-05,0.94061,0.94063,0.94061,0.55,0,0,0.9,0.0,0.27083,0.0,0,12,12,0.94061,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11225,1,0.61807,0,0,0,0.93042,3,-3e-05,0.93039,0.93044,0.93039,0.85,0,0,0.9,0.0,0.48889,0.6,0,9,9,0.92591,5,5,1,0,0,1,0,0,0,1,0,2,2,2
11226,0,0.74273,0,0,0,0.94957,1,-3e-05,0.94954,0.94957,0.94954,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94902,4,4,1,1,0,0,0,0,0,1,0,2,2,2
11227,1,0.53552,0,0,0,0.94522,7,-3e-05,0.9452,0.94522,0.9452,0.6,1,1,1.0,0.0,0.35357,0.0,5,23,28,0.95495,5,2,3,0,0,1,0,0,0,1,0,2,2,2
11228,1,0.62053,0,0,0,0.93285,1,0.0,0.93285,0.93288,0.93285,0.85,1,1,1.0,0.0,0.51364,0.6,6,5,11,0.93763,3,3,1,0,0,1,0,0,0,1,0,2,2,2
11229,0,0.59709,0,0,0,0.93135,0,-3e-05,0.93132,0.93252,0.93132,0.85,0,0,0.85,0.0,0.17,0.0,1,4,5,0.95009,1,1,2,0,0,1,0,0,0,1,0,2,2,2
11230,1,0.40747,0,0,0,0.93178,2,0.0,0.93178,0.93181,0.93176,0.85,1,9,0.85,0.0,0.45417,0.55,15,9,24,0.93957,1,1,3,0,0,0,0,0,1,1,0,2,2,2
11231,0,0.69878,0,0,0,0.94159,5,0.0,0.94159,0.94211,0.94156,0.9,1,4,0.9,0.0,0.3775,0.475,4,36,40,0.95632,10,4,4,1,0,0,0,0,0,1,0,2,2,2
11232,1,0.70009,0,0,0,0.93066,1,-3e-05,0.93064,0.93091,0.92023,0.55,0,0,0.55,0.55,0.55,0.55,0,1,1,0.92023,4,5,3,0,0,1,0,0,0,1,0,2,2,2
11233,1,0.43247,0,0,0,0.94542,1,-3e-05,0.94539,0.94542,0.94539,0.6,0,0,0.6,0.12,0.36,0.36,0,2,2,0.94539,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11234,0,0.52705,0,0,0,0.93703,3,-0.00025,0.93678,0.93681,0.93678,0.6,0,0,0.9,0.4,0.65833,0.6,0,6,6,0.93678,8,4,6,0,0,1,0,0,0,1,0,2,2,2
11235,1,0.64143,0,1,0,0.93856,10,-3e-05,0.93853,0.93856,0.93853,0.9,0,0,0.9,0.0,0.47222,0.55,1,26,27,0.96175,7,9,8,1,0,0,0,0,0,1,0,2,2,2
11236,0,0.72315,0,0,0,0.94583,0,-3e-05,0.9458,0.94583,0.9458,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.9458,2,3,1,1,0,0,0,0,0,1,0,2,2,2
11237,1,0.53745,0,0,0,0.93383,1,0.0,0.93383,0.93383,0.93381,0.6,0,0,0.6,0.0,0.355,0.575,0,10,10,0.93381,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11239,0,0.56032,0,0,0,0.937,3,-3e-05,0.93697,0.93703,0.93697,0.6,0,0,0.9,0.55,0.725,0.725,0,4,4,0.93697,7,3,2,1,0,0,0,0,0,1,0,2,2,2
11240,1,0.56775,0,0,0,0.93181,0,0.0,0.93181,0.93181,0.93178,0.6,0,0,0.6,0.0,0.12,0.0,0,5,5,0.93178,2,1,2,0,0,1,0,0,0,1,0,2,2,2
11241,1,0.74221,0,0,0,0.93402,0,-3e-05,0.934,0.93402,0.934,0.85,0,0,0.85,0.0,0.46667,0.55,0,3,3,0.934,3,5,1,1,0,0,0,0,0,1,0,2,2,2
11242,1,0.59942,0,0,0,0.93473,20,0.00025,0.93498,0.93654,0.934,0.6,1,1,1.0,0.0,0.51596,0.6,1,46,47,0.93498,10,9,7,1,0,0,0,0,0,1,0,2,2,2
11243,1,0.64692,0,0,0,0.94949,1,0.0,0.94949,0.95104,0.94946,0.9,0,0,0.9,0.9,0.9,0.9,0,2,2,0.94946,5,2,5,0,0,1,0,0,0,1,0,2,2,2
11244,1,0.65515,0,0,0,0.93077,2,-3e-05,0.93075,0.93288,0.93075,0.55,0,0,0.6,0.0,0.25,0.0,0,9,9,0.93075,2,2,2,0,0,0,1,0,0,1,0,2,2,2
11245,1,0.57715,0,0,0,0.94684,18,-5e-05,0.94678,0.94684,0.94678,1.0,1,1,1.0,0.0,0.39672,0.55,5,56,61,0.95899,6,6,3,1,0,0,0,0,0,1,-1,2,2,2
11246,1,0.69353,0,0,0,0.94719,1,-3e-05,0.94716,0.95088,0.94716,0.6,0,0,0.9,0.0,0.49167,0.6,0,6,6,0.94716,7,6,3,1,0,0,0,0,0,1,0,2,2,2
11247,1,0.72304,0,0,0,0.95001,2,-3e-05,0.94998,0.95006,0.94998,0.6,0,0,0.6,0.6,0.6,0.6,0,4,4,0.94998,6,4,1,1,0,0,0,0,0,1,0,2,2,2
11248,1,0.40397,0,0,0,0.93853,0,-3e-05,0.9385,0.93853,0.9385,0.6,0,0,0.6,0.0,0.1,0.0,0,6,6,0.9385,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11249,0,0.43725,0,0,0,0.9402,0,-3e-05,0.94017,0.94285,0.94017,0.85,0,0,0.85,0.85,0.85,0.85,0,2,2,0.94017,1,1,4,0,0,1,0,0,0,1,0,2,2,2
11250,1,0.72987,0,0,0,0.93017,0,0.00281,0.93299,0.93312,0.93014,0.85,1,2,0.9,0.4,0.75714,0.85,4,3,7,0.93381,2,4,1,0,0,1,0,0,0,1,0,2,2,2
11251,1,0.46123,0,0,0,0.9361,4,-0.00014,0.93596,0.93607,0.93596,0.85,1,2,0.9,0.0,0.41538,0.55,12,14,26,0.9485,6,3,8,0,0,1,0,0,0,1,0,2,2,2
11252,0,0.63988,0,0,0,0.94645,4,0.0,0.94645,0.94648,0.94645,0.85,0,0,0.9,0.0,0.48571,0.55,0,7,7,0.93943,3,2,2,1,0,0,0,0,0,1,0,2,2,2
11253,1,0.42178,0,0,0,0.93137,3,-3e-05,0.93135,0.93268,0.93135,0.55,1,1,0.85,0.0,0.41688,0.55,4,12,16,0.95648,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11254,1,0.49347,0,0,0,0.93135,4,0.00388,0.93523,0.93651,0.92979,0.55,1,1,1.0,0.0,0.20286,0.0,5,30,35,0.93891,1,1,3,0,0,1,0,0,0,1,0,2,2,2
11255,1,0.7076,0,2,0,0.93749,2,-3e-05,0.93747,0.93749,0.93747,0.85,0,0,0.85,0.0,0.425,0.55,0,6,6,0.93747,7,4,2,1,0,0,0,0,0,1,0,2,2,2
11256,1,0.59081,0,0,0,0.94091,2,-3e-05,0.94088,0.94203,0.94091,0.85,0,0,0.85,0.85,0.85,0.85,0,3,3,0.94023,1,1,7,0,0,1,0,0,0,1,0,2,2,2
11257,1,0.45167,0,0,0,0.9485,1,-3e-05,0.94848,0.94902,0.94848,0.85,0,0,0.9,0.0,0.575,0.85,0,6,6,0.94848,1,1,3,0,0,1,0,0,0,1,0,2,2,2
11258,1,0.55852,0,0,0,0.94771,0,0.0,0.94771,0.94771,0.94768,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.94768,1,1,2,1,0,0,0,0,0,1,0,2,2,2
11259,0,0.73107,0,0,0,0.9476,0,-3e-05,0.94757,0.94766,0.94757,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.94757,8,7,4,1,0,0,0,0,0,1,0,2,2,2
11260,1,0.39804,0,0,0,0.94509,4,-3e-05,0.94506,0.94796,0.94506,0.6,1,5,0.85,0.55,0.65,0.6,5,7,12,0.94823,4,1,6,0,0,1,0,0,0,1,0,2,2,2
11261,1,0.73052,0,0,0,0.94435,1,-3e-05,0.94432,0.9446,0.94435,0.85,1,1,0.85,0.0,0.38333,0.3,1,5,6,0.94828,6,5,1,1,0,0,0,0,0,1,0,2,2,2
11262,1,0.72981,0,0,0,0.94621,0,-3e-05,0.94618,0.94621,0.94618,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94618,8,5,6,1,0,0,0,0,0,1,0,2,2,2
11263,0,0.70113,0,0,0,0.93599,2,-3e-05,0.93596,0.93599,0.93596,0.55,1,1,0.6,0.0,0.22667,0.0,6,9,15,0.95509,2,2,2,0,0,0,1,0,0,1,0,2,2,2
11264,1,0.7347,0,1,0,0.93646,2,-0.00063,0.93583,0.93585,0.93583,0.85,0,0,0.85,0.0,0.51,0.55,0,5,5,0.93583,2,4,1,0,0,1,0,0,0,1,0,2,2,2
11265,1,0.48743,0,0,0,0.94946,0,-3e-05,0.94943,0.95006,0.94943,0.85,0,0,0.85,0.0,0.35,0.275,0,4,4,0.94943,1,1,1,0,0,0,0,0,1,1,0,2,2,2
11266,1,0.38236,0,0,0,0.94072,1,-3e-05,0.94069,0.94072,0.94069,1.0,0,0,0.9,0.0,0.47,0.6,0,5,5,0.94055,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11267,1,0.73364,0,0,1,0.94613,2,-0.0062,0.93992,0.94613,0.93992,0.85,1,1,0.9,0.0,0.625,0.725,1,5,6,0.95902,7,7,1,1,0,0,0,0,0,1,0,2,2,2
11268,1,0.71293,0,0,0,0.94208,2,0.0,0.94208,0.94211,0.94208,0.6,0,0,0.9,0.0,0.17381,0.0,3,18,21,0.95132,6,6,1,0,0,1,0,0,0,1,0,2,2,2
11269,1,0.63209,0,0,0,0.93238,8,-3e-05,0.93236,0.93238,0.93236,0.85,0,0,0.85,0.0,0.25483,0.0,0,29,29,0.93236,3,2,3,1,0,0,0,0,0,1,0,2,2,2
11270,1,0.72913,0,0,0,0.94277,2,-3e-05,0.94274,0.94277,0.94274,0.6,1,2,0.6,0.0,0.41,0.575,5,5,10,0.9594,6,5,2,0,0,1,0,0,0,1,0,2,2,2
11271,1,0.73159,0,0,0,0.94536,1,-3e-05,0.94533,0.94536,0.94533,0.85,0,0,0.85,0.0,0.46667,0.55,1,2,3,0.96186,9,6,1,1,0,0,0,0,0,1,0,2,2,2
11272,1,0.58177,2,0,1,0.9497,17,-3e-05,0.94968,0.95331,0.94968,0.85,1,1,0.9,0.0,0.62935,0.6,1,45,46,0.95042,10,5,3,1,0,0,0,0,0,1,0,2,2,2
11273,0,0.39048,0,0,0,0.9491,4,0.0,0.9491,0.94913,0.9491,0.6,0,0,0.6,0.0,0.35625,0.55,0,16,16,0.9491,2,1,3,1,0,0,0,0,0,1,0,2,2,2
11274,1,0.66282,0,0,0,0.93837,2,-3e-05,0.93834,0.93839,0.93834,0.6,1,1,0.6,0.0,0.4,0.55,2,5,7,0.94443,2,2,3,0,0,1,0,0,0,1,0,2,2,2
11275,1,0.62463,0,0,0,0.94405,1,-3e-05,0.94402,0.94405,0.94402,0.6,0,0,0.9,0.0,0.29583,0.0,0,12,12,0.94402,5,2,3,1,0,0,0,0,0,1,0,2,2,2
11276,0,0.72686,0,1,1,0.93077,2,-0.00019,0.93058,0.93064,0.93058,0.9,1,1,0.9,0.0,0.28929,0.0,7,7,14,0.95126,4,5,1,0,0,0,0,1,0,1,0,2,2,2
11277,1,0.65162,0,0,0,0.93916,2,-3e-05,0.93913,0.93916,0.93913,0.85,0,0,0.85,0.0,0.525,0.625,0,8,8,0.93913,6,3,4,1,0,0,0,0,0,1,0,2,2,2
11278,1,0.42881,0,0,0,0.93711,1,-0.00014,0.93697,0.93708,0.93697,0.85,1,1,0.9,0.0,0.34474,0.55,11,8,19,0.95965,5,4,3,0,0,1,0,0,0,1,0,2,2,2
11279,1,0.73812,0,0,0,0.94837,0,-3e-05,0.94834,0.95156,0.94834,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.94834,9,7,8,1,0,0,0,0,0,1,0,2,2,2
11280,0,0.71039,0,0,0,0.93779,0,-3e-05,0.93777,0.93779,0.93777,0.9,0,0,0.9,0.0,0.49167,0.575,1,5,6,0.94402,3,4,1,1,0,0,0,0,0,1,0,2,2,2
11281,1,0.67752,0,0,0,0.93099,6,-3e-05,0.93096,0.93102,0.93096,0.9,0,0,1.0,0.0,0.81875,0.9,0,16,16,0.93088,9,10,7,1,0,0,0,0,0,1,0,2,2,2
11283,1,0.72937,0,0,0,0.93599,0,-3e-05,0.93596,0.93602,0.93596,0.6,0,0,0.6,0.4,0.53333,0.6,0,3,3,0.93596,5,5,3,0,0,1,0,0,0,1,0,2,2,2
11284,1,0.37092,0,0,0,0.93121,10,-3e-05,0.93118,0.93517,0.93118,0.85,1,1,0.9,0.55,0.68,0.6,1,24,25,0.9399,4,3,3,1,0,0,0,0,0,1,0,2,2,2
11285,1,0.58365,0,0,0,0.94031,7,0.0,0.94031,0.94031,0.94028,0.85,1,1,0.9,0.0,0.58235,0.6,3,14,17,0.94255,7,6,3,1,0,0,0,0,0,1,0,2,2,2
11286,0,0.60816,0,0,0,0.93441,0,-3e-05,0.93438,0.93441,0.93438,0.85,0,0,0.85,0.0,0.48333,0.6,0,3,3,0.93438,2,1,4,0,0,1,0,0,0,1,0,2,2,2
11287,1,0.70569,0,0,1,0.94039,5,0.0097,0.95009,0.95449,0.91643,0.85,0,0,1.0,0.07,0.57625,0.6,0,16,16,0.9164,10,7,9,0,0,1,0,0,0,1,0,2,2,2
11288,1,0.75541,0,0,0,0.94085,0,-5e-05,0.9408,0.94083,0.9408,0.85,0,0,0.85,0.0,0.58,0.6,0,5,5,0.9408,6,6,4,0,0,1,0,0,0,1,0,2,2,2
11289,1,0.66146,0,0,0,0.9311,18,0.0,0.9311,0.9311,0.93107,0.6,1,1,0.9,0.0,0.54103,0.55,23,55,78,0.94285,10,9,7,1,0,0,0,0,0,1,-1,2,2,2
11290,1,0.74702,5,1,0,0.93788,6,-3e-05,0.93785,0.95738,0.93788,0.85,0,0,1.0,0.0,0.625,0.85,0,18,18,0.93785,10,10,4,1,0,0,0,0,0,1,0,2,2,2
11291,1,0.69703,0,0,0,0.94162,3,-3e-05,0.94159,0.94162,0.94159,0.85,1,1,0.85,0.0,0.38333,0.55,10,14,24,0.94667,8,8,3,1,0,0,0,0,0,1,0,2,2,2
11292,1,0.48208,0,0,0,0.94244,1,-3e-05,0.94241,0.94247,0.94241,0.6,0,0,0.6,0.6,0.6,0.6,0,2,2,0.94241,1,2,6,1,0,0,0,0,0,1,0,2,2,2
11293,1,0.76325,0,0,0,0.94569,0,0.01175,0.95744,0.95793,0.94566,0.85,0,0,0.9,0.6,0.78333,0.85,0,3,3,0.94566,8,8,3,1,0,0,0,0,0,1,0,2,2,2
11294,1,0.60802,0,1,0,0.94815,3,-0.0006,0.94755,0.94823,0.94755,0.85,1,1,0.9,0.0,0.39444,0.6,4,14,18,0.95145,8,6,8,0,0,1,0,0,0,1,0,2,2,2
11295,1,0.70957,0,0,0,0.94566,3,-0.00871,0.93695,0.94042,0.93692,0.85,1,3,1.0,0.0,0.64583,0.85,10,14,24,0.9558,2,2,1,1,0,0,0,0,0,1,0,2,2,2
11296,1,0.70793,1,0,0,0.93165,9,0.0,0.93165,0.9346,0.93165,0.85,1,1,1.0,0.0,0.72,0.85,3,22,25,0.94413,10,8,1,1,0,0,0,0,0,1,0,2,2,2
11297,1,0.56409,0,0,0,0.94539,0,-3e-05,0.94536,0.94539,0.94536,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94536,1,1,3,0,0,1,0,0,0,1,0,2,2,2
11298,1,0.63419,0,0,0,0.9443,2,0.00101,0.94531,0.95279,0.94167,0.85,0,0,0.9,0.6,0.76,0.85,0,5,5,0.93375,10,7,8,1,0,0,0,0,0,1,0,2,2,2
11299,0,0.58996,0,0,0,0.94192,0,0.0,0.94192,0.94195,0.94192,0.6,0,0,0.6,0.0,0.3,0.3,1,1,2,0.95151,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11300,1,0.68342,0,0,1,0.93132,16,-0.00036,0.93096,0.93132,0.93096,1.0,1,1,1.0,0.0,0.42571,0.55,5,65,70,0.9444,9,7,4,1,0,0,0,0,0,1,-1,2,2,2
11301,1,0.56049,0,0,0,0.9496,1,-3e-05,0.94957,0.9496,0.94957,0.55,0,0,0.55,0.0,0.075,0.0,1,11,12,0.95181,2,1,1,1,0,0,0,0,0,1,0,2,2,2
11302,1,0.65744,1,1,2,0.93151,6,-3e-05,0.93148,0.93151,0.93148,1.0,0,0,0.9,0.0,0.32353,0.0,0,17,17,0.92624,9,10,5,1,0,0,0,0,0,1,0,2,2,2
11303,1,0.63837,0,1,0,0.93618,2,-3e-05,0.93615,0.93618,0.93615,0.9,0,0,0.6,0.0,0.4375,0.575,0,4,4,0.93577,6,5,5,1,0,0,0,0,0,1,0,2,2,2
11304,1,0.6882,0,0,0,0.9402,0,-3e-05,0.94017,0.9402,0.94017,0.85,0,0,0.85,0.0,0.2875,0.0,0,8,8,0.94017,2,2,1,0,0,1,0,0,0,1,0,2,2,2
11305,1,0.61739,0,0,0,0.9329,0,-3e-05,0.93288,0.93293,0.93288,0.85,0,0,0.85,0.0,0.14286,0.0,10,18,28,0.95837,1,1,1,1,0,0,0,0,0,1,0,2,2,2
11306,1,0.49036,0,0,0,0.94943,2,-3e-05,0.9494,0.94943,0.9494,0.85,0,0,0.85,0.0,0.44091,0.55,0,11,11,0.9494,1,1,5,0,0,0,0,0,1,1,0,2,2,2
11307,1,0.69954,0,0,0,0.93173,0,-3e-05,0.9317,0.93173,0.9317,0.6,0,0,0.6,0.0,0.15,0.0,2,2,4,0.93241,2,3,1,0,0,1,0,0,0,1,0,2,2,2
11308,1,0.70241,0,0,0,0.9458,1,0.0,0.9458,0.9458,0.91077,0.55,0,0,0.6,0.0,0.425,0.55,0,4,4,0.91077,10,6,8,1,0,0,0,0,0,1,0,2,2,2
11309,1,0.51609,0,0,0,0.94867,1,-3e-05,0.94864,0.94954,0.94864,0.9,1,3,0.9,0.55,0.68333,0.6,3,6,9,0.95123,7,2,7,1,0,0,0,0,0,1,0,2,2,2
11310,1,0.60715,0,0,0,0.93924,0,-3e-05,0.93921,0.93932,0.93921,0.6,0,0,0.6,0.0,0.4,0.6,0,3,3,0.93921,3,1,1,0,0,0,1,0,0,1,0,2,2,2
11311,0,0.73396,0,0,0,0.93632,2,0.00016,0.93648,0.93651,0.93501,0.85,1,2,0.9,0.0,0.51667,0.55,5,4,9,0.95197,5,4,1,0,0,1,0,0,0,1,0,2,2,2
11312,1,0.18323,0,0,0,0.94345,1,-0.00057,0.94288,0.94326,0.94288,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,0.94288,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11313,1,0.44547,0,0,0,0.93252,0,-3e-05,0.93249,0.93252,0.93249,0.6,0,0,0.6,0.0,0.08571,0.0,3,4,7,0.94965,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11314,1,0.72708,0,1,0,0.94135,2,-3e-05,0.94132,0.94249,0.94132,0.9,0,0,0.9,0.55,0.7125,0.7,0,4,4,0.94132,8,5,3,1,0,0,0,0,0,1,0,2,2,2
11315,1,0.68711,0,0,2,0.93635,7,-3e-05,0.93632,0.93635,0.93632,0.6,1,1,0.9,0.0,0.46333,0.575,7,17,24,0.9603,9,9,5,1,0,0,0,0,0,1,0,2,2,2
11316,1,0.58436,0,0,0,0.94145,1,-0.00085,0.94061,0.94063,0.94061,0.85,0,0,0.85,0.0,0.41667,0.4,0,3,3,0.94061,2,1,3,1,0,0,0,0,0,1,0,2,2,2
11317,0,0.49301,0,0,0,0.93894,0,-3e-05,0.93891,0.93894,0.93891,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.93891,1,1,2,0,0,0,0,0,1,1,0,2,2,2
11318,1,0.76128,1,0,0,0.94288,2,-3e-05,0.94285,0.94296,0.94285,0.85,1,2,0.9,0.55,0.8,0.85,2,3,5,0.94337,10,8,1,0,0,0,1,0,0,1,0,2,2,2
11319,1,0.68028,0,0,0,0.94932,5,-3e-05,0.9493,0.94932,0.9493,0.85,0,0,0.85,0.0,0.54545,0.6,0,11,11,0.9493,7,3,6,1,0,0,0,0,0,1,0,2,2,2
11320,1,0.71547,0,0,0,0.93105,1,-3e-05,0.93102,0.93105,0.93102,0.85,0,0,0.85,0.0,0.28333,0.0,1,8,9,0.93809,2,3,1,1,0,0,0,0,0,1,0,2,2,2
11322,1,0.52792,0,0,0,0.9444,0,-3e-05,0.94438,0.9444,0.94438,0.85,0,0,0.85,0.0,0.575,0.725,0,4,4,0.94438,1,1,3,0,0,1,0,0,0,1,0,2,2,2
11323,1,0.69782,0,0,0,0.94577,2,-3e-05,0.94574,0.94891,0.94574,0.85,0,0,0.9,0.0,0.5875,0.725,0,4,4,0.94553,7,4,7,0,0,1,0,0,0,1,0,2,2,2
11324,1,0.73667,0,0,0,0.94069,1,-0.00044,0.94025,0.94055,0.94025,0.85,0,0,0.85,0.0,0.425,0.425,1,1,2,0.94484,5,5,1,1,0,0,0,0,0,1,0,2,2,2
11325,1,0.64321,0,0,0,0.93421,4,-3e-05,0.93419,0.93512,0.93419,0.85,0,0,0.85,0.0,0.38571,0.55,0,14,14,0.93419,5,2,6,0,0,1,0,0,0,1,0,2,2,2
11326,0,0.73976,0,0,0,0.94481,3,-3e-05,0.94479,0.94498,0.94479,0.85,0,0,0.85,0.55,0.66667,0.6,0,6,6,0.94479,10,9,6,1,0,0,0,0,0,1,0,2,2,2
